,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,labeling_function,sub_task,model,head,replicate,k,score,value
238,238,238.0,238.0,238.0,new_lupus,new_lupus,count,lr_lbfgs,2,12,auprc,0.0100609103581472
239,239,239.0,239.0,239.0,new_lupus,new_lupus,count,lr_lbfgs,2,12,brier,0.2190195293284136
240,240,240.0,240.0,240.0,new_lupus,new_lupus,count,lr_lbfgs,3,12,auroc,0.5230319388214125
241,241,241.0,241.0,241.0,new_lupus,new_lupus,count,lr_lbfgs,3,12,auprc,0.0096579496931929
242,242,242.0,242.0,242.0,new_lupus,new_lupus,count,lr_lbfgs,3,12,brier,0.4144450640532193
243,243,243.0,243.0,243.0,new_lupus,new_lupus,count,lr_lbfgs,4,12,auroc,0.6174089068825911
244,244,244.0,244.0,244.0,new_lupus,new_lupus,count,lr_lbfgs,4,12,auprc,0.0121971359883395
245,245,245.0,245.0,245.0,new_lupus,new_lupus,count,lr_lbfgs,4,12,brier,0.3253313140227515
246,246,246.0,246.0,246.0,new_lupus,new_lupus,count,lr_lbfgs,0,16,auroc,0.6907332433648223
247,247,247.0,247.0,247.0,new_lupus,new_lupus,count,lr_lbfgs,0,16,auprc,0.0175899971047909
248,248,248.0,248.0,248.0,new_lupus,new_lupus,count,lr_lbfgs,0,16,brier,0.4201378725884568
249,249,249.0,249.0,249.0,new_lupus,new_lupus,count,lr_lbfgs,1,16,auroc,0.736459739091318
250,250,250.0,250.0,250.0,new_lupus,new_lupus,count,lr_lbfgs,1,16,auprc,0.0183277026919142
251,251,251.0,251.0,251.0,new_lupus,new_lupus,count,lr_lbfgs,1,16,brier,0.251615596252387
252,252,252.0,252.0,252.0,new_lupus,new_lupus,count,lr_lbfgs,2,16,auroc,0.5114484930274404
253,253,253.0,253.0,253.0,new_lupus,new_lupus,count,lr_lbfgs,2,16,auprc,0.0091873607923296
254,254,254.0,254.0,254.0,new_lupus,new_lupus,count,lr_lbfgs,2,16,brier,0.2426400871336027
255,255,255.0,255.0,255.0,new_lupus,new_lupus,count,lr_lbfgs,3,16,auroc,0.6509221772379667
256,256,256.0,256.0,256.0,new_lupus,new_lupus,count,lr_lbfgs,3,16,auprc,0.0134017568548457
257,257,257.0,257.0,257.0,new_lupus,new_lupus,count,lr_lbfgs,3,16,brier,0.4110788939629934
258,258,258.0,258.0,258.0,new_lupus,new_lupus,count,lr_lbfgs,4,16,auroc,0.6716149347728295
259,259,259.0,259.0,259.0,new_lupus,new_lupus,count,lr_lbfgs,4,16,auprc,0.0148419406937699
