,Unnamed: 0.1,Unnamed: 0,labeling_function,sub_task,model,head,replicate,k,score,value
1300,1300,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,0,48,auprc,0.0958258261605188
1301,1301,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,0,48,brier,0.2408505004636448
1302,1302,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,1,48,auroc,0.554179725168756
1303,1303,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,1,48,auprc,0.0523995980583737
1304,1304,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,1,48,brier,0.2446108492881688
1305,1305,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,2,48,auroc,0.6340977579556412
1306,1306,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,2,48,auprc,0.0944528321081465
1307,1307,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,2,48,brier,0.2460831124202258
1308,1308,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,3,48,auroc,0.6573770491803278
1309,1309,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,3,48,auprc,0.0856945256887791
1310,1310,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,3,48,brier,0.2504833955046451
1311,1311,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,4,48,auroc,0.5300114513018321
1312,1312,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,4,48,auprc,0.0669988455721976
1313,1313,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,4,48,brier,0.2541090139626879
1314,1314,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,0,64,auroc,0.7064699855351978
1315,1315,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,0,64,auprc,0.0971245743411462
1316,1316,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,0,64,brier,0.2355275405007363
1317,1317,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,1,64,auroc,0.595874517839923
1318,1318,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,1,64,auprc,0.0566654403481319
1319,1319,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,1,64,brier,0.2148901325478645
1320,1320,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,2,64,auroc,0.6759703471552555
1321,1321,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,2,64,auprc,0.0927887005960587
1322,1322,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,2,64,brier,0.2330351246572485
1323,1323,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,3,64,auroc,0.6487945998071358
1324,1324,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,3,64,auprc,0.0779987669743386
1325,1325,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,3,64,brier,0.2400218146522232
1326,1326,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,4,64,auroc,0.5627410800385728
1327,1327,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,4,64,auprc,0.0672221452817357
1328,1328,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,4,64,brier,0.2478631320569465
1329,1329,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,0,128,auroc,0.743165380906461
1330,1330,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,0,128,auprc,0.1253440549384747
1331,1331,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,0,128,brier,0.2061421698576337
1332,1332,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,1,128,auroc,0.6781249999999999
1333,1333,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,1,128,auprc,0.0819053967589054
1334,1334,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,1,128,brier,0.2120540555282823
1335,1335,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,2,128,auroc,0.6531159594985535
1336,1336,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,2,128,auprc,0.0875131954699786
1337,1337,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,2,128,brier,0.2377101367389315
1338,1338,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,3,128,auroc,0.7190634040501447
1339,1339,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,3,128,auprc,0.113857470281375
1340,1340,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,3,128,brier,0.2100075437735231
1341,1341,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,4,128,auroc,0.710447806171649
1342,1342,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,4,128,auprc,0.0958253320628981
1343,1343,,guo_icu,guo_icu,clinicalbert_type3_max_pool,rf,4,128,brier,0.2025570446735395
1344,1344,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,0,-1,auroc,0.7370781099324976
1345,1345,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,0,-1,auprc,0.1164010410996358
1346,1346,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,0,-1,brier,0.0393872237611633
1347,1347,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,0,1,auroc,0.5052495178399229
1348,1348,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,0,1,auprc,0.0470509659869887
1349,1349,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,0,1,brier,0.2499975684411803
1350,1350,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,1,1,auroc,0.5105954676952749
1351,1351,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,1,1,auprc,0.0452659655257704
1352,1352,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,1,1,brier,0.250000243597192
1353,1353,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,2,1,auroc,0.598662005785921
1354,1354,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,2,1,auprc,0.0644191692135815
1355,1355,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,2,1,brier,0.2499974075281358
1356,1356,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,3,1,auroc,0.5987102217936355
1357,1357,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,3,1,auprc,0.0729750196782734
1358,1358,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,3,1,brier,0.2499989702521818
1359,1359,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,4,1,auroc,0.5101735776277725
1360,1360,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,4,1,auprc,0.0478914681905903
1361,1361,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,4,1,brier,0.2500062770323192
1362,1362,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,0,2,auroc,0.5032847155255544
1363,1363,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,0,2,auprc,0.0419820959346072
1364,1364,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,0,2,brier,0.2500024667753833
1365,1365,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,1,2,auroc,0.5388862102217936
1366,1366,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,1,2,auprc,0.045582020554793
1367,1367,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,1,2,brier,0.2500007567253074
1368,1368,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,2,2,auroc,0.5968297974927677
1369,1369,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,2,2,auprc,0.0550824843825129
1370,1370,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,2,2,brier,0.2500011222567985
1371,1371,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,3,2,auroc,0.6193466730954678
1372,1372,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,3,2,auprc,0.0631938356169827
1373,1373,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,3,2,brier,0.2500001296277409
1374,1374,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,4,2,auroc,0.5002169720347155
1375,1375,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,4,2,auprc,0.043477689086204
1376,1376,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,4,2,brier,0.2500093223430227
1377,1377,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,0,4,auroc,0.5351796046287368
1378,1378,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,0,4,auprc,0.0477835468252463
1379,1379,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,0,4,brier,0.2500021651310481
1380,1380,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,1,4,auroc,0.4633076181292189
1381,1381,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,1,4,auprc,0.0363041821400362
1382,1382,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,1,4,brier,0.545869386588881
1383,1383,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,2,4,auroc,0.5488729508196721
1384,1384,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,2,4,auprc,0.0636614168208739
1385,1385,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,2,4,brier,0.2500004267069617
1386,1386,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,3,4,auroc,0.6490597878495661
1387,1387,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,3,4,auprc,0.0829166270570536
1388,1388,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,3,4,brier,0.2500004310582058
1389,1389,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,4,4,auroc,0.4643322082931533
1390,1390,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,4,4,auprc,0.039318915323398
1391,1391,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,4,4,brier,0.250001843043113
1392,1392,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,0,8,auroc,0.4545925747348119
1393,1393,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,0,8,auprc,0.0366140750438875
1394,1394,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,0,8,brier,0.2903177700866909
1395,1395,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,1,8,auroc,0.6014494937319191
1396,1396,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,1,8,auprc,0.0547476554626495
1397,1397,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,1,8,brier,0.5666899571000809
1398,1398,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,2,8,auroc,0.5486800867888139
1399,1399,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,2,8,auprc,0.0546219138294188
1400,1400,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,2,8,brier,0.263048578836441
1401,1401,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,3,8,auroc,0.563271456123433
1402,1402,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,3,8,auprc,0.0551285323192904
1403,1403,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,3,8,brier,0.2499986767522021
1404,1404,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,4,8,auroc,0.5323710221793635
1405,1405,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,4,8,auprc,0.0504217375037894
1406,1406,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,4,8,brier,0.2500005822562984
1407,1407,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,0,12,auroc,0.5943587270973963
1408,1408,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,0,12,auprc,0.0616437089190814
1409,1409,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,0,12,brier,0.2751532204055962
1410,1410,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,1,12,auroc,0.5558431774349084
1411,1411,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,1,12,auprc,0.0501378745461316
1412,1412,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,1,12,brier,0.4038058620430683
1413,1413,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,2,12,auroc,0.5996383799421408
1414,1414,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,2,12,auprc,0.0626728973196863
1415,1415,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,2,12,brier,0.278070906433837
1416,1416,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,3,12,auroc,0.6691055930568949
1417,1417,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,3,12,auprc,0.1090260517988106
1418,1418,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,3,12,brier,0.2303313558424871
1419,1419,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,4,12,auroc,0.6174300867888138
1420,1420,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,4,12,auprc,0.075299848994637
1421,1421,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,4,12,brier,0.2379018235126783
1422,1422,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,0,16,auroc,0.5900042189006751
1423,1423,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,0,16,auprc,0.0568283243346244
1424,1424,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,0,16,brier,0.4040852962051885
1425,1425,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,1,16,auroc,0.5424541947926712
1426,1426,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,1,16,auprc,0.0474494402203582
1427,1427,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,1,16,brier,0.5042130706504513
1428,1428,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,2,16,auroc,0.6057768804243009
1429,1429,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,2,16,auprc,0.0774941786519564
1430,1430,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,2,16,brier,0.4414553290433627
1431,1431,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,3,16,auroc,0.712481918997107
1432,1432,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,3,16,auprc,0.1184185911660305
1433,1433,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,3,16,brier,0.2377277691008145
1434,1434,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,4,16,auroc,0.5481768322082932
1435,1435,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,4,16,auprc,0.0675695357174879
1436,1436,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,4,16,brier,0.3556083296210087
1437,1437,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,0,24,auroc,0.5768563162970106
1438,1438,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,0,24,auprc,0.0602667601818401
1439,1439,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,0,24,brier,0.4391434215243732
1440,1440,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,1,24,auroc,0.5423668032786885
1441,1441,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,1,24,auprc,0.0454866650042842
1442,1442,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,1,24,brier,0.4650753938870081
1443,1443,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,2,24,auroc,0.6766092092574735
1444,1444,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,2,24,auprc,0.0876836126451161
1445,1445,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,2,24,brier,0.3040967256345476
1446,1446,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,3,24,auroc,0.7107099807135969
1447,1447,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,3,24,auprc,0.1200053467642919
1448,1448,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,3,24,brier,0.2471008425017083
1449,1449,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,4,24,auroc,0.6195515911282545
1450,1450,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,4,24,auprc,0.1015718347591583
1451,1451,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,4,24,brier,0.2194736038320044
1452,1452,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,0,32,auroc,0.5817442140790743
1453,1453,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,0,32,auprc,0.0559882104253837
1454,1454,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,0,32,brier,0.4132891708246919
1455,1455,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,1,32,auroc,0.5959679363548698
1456,1456,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,1,32,auprc,0.0586308453151683
1457,1457,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,1,32,brier,0.3023987064695443
1458,1458,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,2,32,auroc,0.720238669238187
1459,1459,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,2,32,auprc,0.1012416268056328
1460,1460,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,2,32,brier,0.2385950082869276
1461,1461,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,3,32,auroc,0.6475409836065573
1462,1462,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,3,32,auprc,0.0781585123673283
1463,1463,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,3,32,brier,0.264396690707785
1464,1464,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,4,32,auroc,0.651000482160077
1465,1465,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,4,32,auprc,0.1040902982596004
1466,1466,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,4,32,brier,0.2367016526322951
1467,1467,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,0,48,auroc,0.6900192864030859
1468,1468,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,0,48,auprc,0.1324423474343375
1469,1469,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,0,48,brier,0.2409533827467654
1470,1470,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,1,48,auroc,0.5953652362584377
1471,1471,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,1,48,auprc,0.0521234900027252
1472,1472,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,1,48,brier,0.2758454783881638
1473,1473,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,2,48,auroc,0.6447926711668274
1474,1474,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,2,48,auprc,0.0710303909358225
1475,1475,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,2,48,brier,0.3935395121522332
1476,1476,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,3,48,auroc,0.6351916586306654
1477,1477,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,3,48,auprc,0.0846840817811974
1478,1478,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,3,48,brier,0.2644601003645793
1479,1479,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,4,48,auroc,0.6349023625843779
1480,1480,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,4,48,auprc,0.0915328935292166
1481,1481,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,4,48,brier,0.2179425936148864
1482,1482,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,0,64,auroc,0.7234691417550627
1483,1483,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,0,64,auprc,0.1473552226093064
1484,1484,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,0,64,brier,0.2309483090147605
1485,1485,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,1,64,auroc,0.6346853905496624
1486,1486,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,1,64,auprc,0.0606848940920479
1487,1487,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,1,64,brier,0.2395188473673232
1488,1488,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,2,64,auroc,0.7556834619093539
1489,1489,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,2,64,auprc,0.1094364336356989
1490,1490,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,2,64,brier,0.2359028141561904
1491,1491,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,3,64,auroc,0.6911282545805207
1492,1492,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,3,64,auprc,0.0939035671348001
1493,1493,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,3,64,brier,0.2586544493981447
1494,1494,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,4,64,auroc,0.616604387656702
1495,1495,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,4,64,auprc,0.1056864710276732
1496,1496,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,4,64,brier,0.3364732662408385
1497,1497,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,0,128,auroc,0.7433944069431052
1498,1498,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,0,128,auprc,0.1135518749864809
1499,1499,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,0,128,brier,0.2190135349016234
1500,1500,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,1,128,auroc,0.7335884763741563
1501,1501,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,1,128,auprc,0.0923795272856639
1502,1502,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,1,128,brier,0.2224757263392665
1503,1503,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,2,128,auroc,0.7362885728061717
1504,1504,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,2,128,auprc,0.1042317704876476
1505,1505,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,2,128,brier,0.2370573034245366
1506,1506,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,3,128,auroc,0.7469985535197685
1507,1507,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,3,128,auprc,0.1278974517662433
1508,1508,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,3,128,brier,0.2359076088945937
1509,1509,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,4,128,auroc,0.7566297010607521
1510,1510,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,4,128,auprc,0.1251315867517773
1511,1511,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,lr_lbfgs,4,128,brier,0.2347206844762892
1512,1512,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,knn,0,-1,auroc,0.5865808823529413
1513,1513,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,knn,0,-1,auprc,0.0607951171583288
1514,1514,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,knn,0,-1,brier,0.0450466372115856
1515,1515,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,knn,0,1,auroc,0.51411824975892
1516,1516,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,knn,0,1,auprc,0.0429715169876319
1517,1517,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,knn,0,1,brier,0.284241531664212
1518,1518,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,knn,1,1,auroc,0.4997860414657666
1519,1519,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,knn,1,1,auprc,0.041710931845022
1520,1520,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,knn,1,1,brier,0.602847324496809
1521,1521,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,knn,2,1,auroc,0.544635969141755
1522,1522,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,knn,2,1,auprc,0.0471884652084128
1523,1523,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,knn,2,1,brier,0.182621502209131
1524,1524,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,knn,3,1,auroc,0.5561445274831244
1525,1525,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,knn,3,1,auprc,0.0491824875522187
1526,1526,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,knn,3,1,brier,0.1821305841924398
1527,1527,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,knn,4,1,auroc,0.4911614030858245
1528,1528,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,knn,4,1,auprc,0.0410352268609472
1529,1529,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,knn,4,1,brier,0.8242513500245459
1530,1530,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,knn,0,2,auroc,0.4896516393442623
1531,1531,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,knn,0,2,auprc,0.0409204565831518
1532,1532,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,knn,0,2,brier,0.3760432007854689
1533,1533,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,knn,1,2,auroc,0.5133588476374156
1534,1534,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,knn,1,2,auprc,0.0429029217490153
1535,1535,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,knn,1,2,brier,0.274914089347079
1536,1536,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,knn,2,2,auroc,0.6048336547733848
1537,1537,,guo_icu,guo_icu,clinicalbert_type3_mean_pool,knn,2,2,auprc,0.0828530091390677
