,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,labeling_function,sub_task,model,head,replicate,k,score,value
152,152,152.0,152.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,4,64,brier,0.2306194021508705
153,153,153.0,153.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,0,128,auroc,0.657384149936365
154,154,154.0,154.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,0,128,auprc,0.0511919346939392
155,155,155.0,155.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,0,128,brier,0.2007883085224248
156,156,156.0,156.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,1,128,auroc,0.5642837288314672
157,157,157.0,157.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,1,128,auprc,0.0307010089820999
158,158,158.0,158.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,1,128,brier,0.4744841287305963
159,159,159.0,159.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,2,128,auroc,0.6637150961858285
160,160,160.0,160.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,2,128,auprc,0.0695906520756861
161,161,161.0,161.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,2,128,brier,0.2198926171362794
162,162,162.0,162.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,3,128,auroc,0.6274801779439535
163,163,163.0,163.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,3,128,auprc,0.0590083325734456
164,164,164.0,164.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,3,128,brier,0.2133955526470418
165,165,165.0,165.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,4,128,auroc,0.6326547991631165
166,166,166.0,166.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,4,128,auprc,0.0473733307768115
167,167,167.0,167.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,4,128,brier,0.189042235305437
168,168,168.0,168.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,0,-1,auroc,0.6582098336232863
169,169,169.0,169.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,0,-1,auprc,0.0550161471781368
170,170,170.0,170.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,0,-1,brier,0.0243721528463941
171,171,171.0,171.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,0,1,auroc,0.5297424517661558
172,172,172.0,172.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,0,1,auprc,0.0350816539491715
173,173,173.0,173.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,0,1,brier,0.2501168711380825
174,174,174.0,174.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,1,1,auroc,0.5275276806621917
175,175,175.0,175.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,1,1,auprc,0.0285740666306689
176,176,176.0,176.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,1,1,brier,0.2499440969142788
177,177,177.0,177.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,2,1,auroc,0.4713373721369019
178,178,178.0,178.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,2,1,auprc,0.0241349354684996
179,179,179.0,179.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,2,1,brier,0.2498878523248478
180,180,180.0,180.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,3,1,auroc,0.5007879952887119
