,Unnamed: 0,labeling_function,sub_task,model,head,replicate,k,score,value
1336,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_max_pool,rf,2,128,auprc,0.013252314072704259
1337,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_max_pool,rf,2,128,brier,0.23331248508471877
1338,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_max_pool,rf,3,128,auroc,0.5756633182418411
1339,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_max_pool,rf,3,128,auprc,0.01766197695041437
1340,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_max_pool,rf,3,128,brier,0.22415662853105472
1341,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_max_pool,rf,4,128,auroc,0.5677450377876816
1342,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_max_pool,rf,4,128,auprc,0.01944782250148166
1343,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_max_pool,rf,4,128,brier,0.2344202376059538
1344,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,0,-1,auroc,0.565627571743539
1345,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,0,-1,auprc,0.017035210681937
1346,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,0,-1,brier,0.013555681770475964
1347,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,0,1,auroc,0.4735071655112243
1348,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,0,1,auprc,0.01261593182272667
1349,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,0,1,brier,0.25000237070045156
1350,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,1,1,auroc,0.47301978695057534
1351,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,1,1,auprc,0.012249702823815257
1352,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,1,1,brier,0.2499980491818684
1353,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,2,1,auroc,0.4786665767661762
1354,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,2,1,auprc,0.012760360667891865
1355,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,2,1,brier,0.2500030897889268
1356,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,3,1,auroc,0.529436743951613
1357,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,3,1,auprc,0.01530653482603108
1358,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,3,1,brier,0.24999603732988265
1359,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,4,1,auroc,0.47568044354838707
1360,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,4,1,auprc,0.012444009369403639
1361,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,4,1,brier,0.24999978897631664
1362,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,0,2,auroc,0.47347549401056405
1363,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,0,2,auprc,0.012573754719366092
1364,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,0,2,brier,0.25000176149235703
1365,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,1,2,auroc,0.47055470813289946
1366,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,1,2,auprc,0.01213496413344082
1367,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,1,2,brier,0.4364038958468903
1368,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,2,2,auroc,0.4861793839016223
1369,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,2,2,auprc,0.013068715895266378
1370,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,2,2,brier,0.24999902715732064
1371,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,3,2,auroc,0.4778266409050179
1372,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,3,2,auprc,0.0127532229201018
1373,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,3,2,brier,0.3495694875376894
1374,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,4,2,auroc,0.4708766624221845
1375,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,4,2,auprc,0.01220593494949843
1376,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,4,2,brier,0.2500027849038113
1377,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,0,4,auroc,0.48889501980758343
1378,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,0,4,auprc,0.01332313608501331
1379,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,0,4,brier,0.3234741205432232
1380,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,1,4,auroc,0.4916351720194303
1381,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,1,4,auprc,0.013961567483513246
1382,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,1,4,brier,0.34680310898365896
1383,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,2,4,auroc,0.49457060725570645
1384,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,2,4,auprc,0.013572923179222497
1385,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,2,4,brier,0.4240383057058042
1386,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,3,4,auroc,0.45509152164685907
1387,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,3,4,auprc,0.011681515466892271
1388,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,3,4,brier,0.25000422207972417
1389,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,4,4,auroc,0.4836472481607244
1390,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,4,4,auprc,0.012941848401295671
1391,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,4,4,brier,0.24999766398034845
1392,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,0,8,auroc,0.46745753307159027
1393,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,0,8,auprc,0.012098075319412338
1394,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,0,8,brier,0.2500040215368111
1395,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,1,8,auroc,0.5239990133052725
1396,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,1,8,auprc,0.01566719623363124
1397,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,1,8,brier,0.4461065539150846
1398,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,2,8,auroc,0.5248188136672326
1399,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,2,8,auprc,0.015183733642531855
1400,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,2,8,brier,0.4979968052992419
1401,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,3,8,auroc,0.47605938148462557
1402,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,3,8,auprc,0.012635662523721529
1403,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,3,8,brier,0.472822901646387
1404,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,4,8,auroc,0.4536045196366252
1405,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,4,8,auprc,0.01175368218078963
1406,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,4,8,brier,0.4693688486098032
1407,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,0,12,auroc,0.4711488987926806
1408,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,0,12,auprc,0.01231014066300804
1409,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,0,12,brier,0.2500014306438058
1410,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,1,12,auroc,0.5111523326966609
1411,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,1,12,auprc,0.014672081484851657
1412,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,1,12,brier,0.38479195647518816
1413,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,2,12,auroc,0.49473002587955106
1414,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,2,12,auprc,0.013533827784822018
1415,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,2,12,brier,0.24958981304616876
1416,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,3,12,auroc,0.45859739023297497
1417,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,3,12,auprc,0.011811460089009348
1418,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,3,12,brier,0.25000532047566354
1419,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,4,12,auroc,0.4532694155583852
1420,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,4,12,auprc,0.01173217422304704
1421,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,4,12,brier,0.49364961422611586
1422,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,0,16,auroc,0.4619092727197699
1423,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,0,16,auprc,0.011902832307903531
1424,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,0,16,brier,0.2500027145879747
1425,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,1,16,auroc,0.49556910694916045
1426,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,1,16,auprc,0.013372448787006204
1427,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,1,16,brier,0.5110958657292829
1428,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,2,16,auroc,0.5077132336469534
1429,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,2,16,auprc,0.014913023614132092
1430,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,2,16,brier,0.24999436820387272
1431,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,3,16,auroc,0.45466789874551966
1432,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,3,16,auprc,0.011718397641852897
1433,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,3,16,brier,0.250005662833504
1434,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,4,16,auroc,0.4876497543211187
1435,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,4,16,auprc,0.013399737587939092
1436,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,4,16,brier,0.48369859176377666
1437,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,0,24,auroc,0.4703468243020185
1438,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,0,24,auprc,0.012305504275559018
1439,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,0,24,brier,0.25000770097551883
1440,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,1,24,auroc,0.5479002487738163
1441,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,1,24,auprc,0.016765286698997253
1442,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,1,24,brier,0.2466641737772783
1443,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,2,24,auroc,0.5430509205220713
1444,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,2,24,auprc,0.020884966248576525
1445,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,2,24,brier,0.417601247255606
1446,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,3,24,auroc,0.46011877918081495
1447,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,3,24,auprc,0.01186705168469869
1448,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,3,24,brier,0.2500079629404819
1449,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,4,24,auroc,0.5126144610097152
1450,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,4,24,auprc,0.015161854694633851
1451,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,4,24,brier,0.24999656375151091
1452,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,0,32,auroc,0.4757771307890021
1453,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,0,32,auprc,0.012582887756501815
1454,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,0,32,brier,0.2500064623836198
1455,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,1,32,auroc,0.51878701394784
1456,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,1,32,auprc,0.014477899323171502
1457,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,1,32,brier,0.25000322258734914
1458,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,2,32,auroc,0.5244790192888134
1459,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,2,32,auprc,0.01902589051438703
1460,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,2,32,brier,0.3989472723705968
1461,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,3,32,auroc,0.4892176372972081
1462,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,3,32,auprc,0.014127383264040045
1463,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,3,32,brier,0.3111110461968294
1464,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,4,32,auroc,0.5246726737879646
1465,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,4,32,auprc,0.016196702414628006
1466,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,4,32,brier,0.24999251826305843
1467,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,0,48,auroc,0.4891769462719298
1468,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,0,48,auprc,0.013194522032560971
1469,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,0,48,brier,0.24961922484934332
1470,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,1,48,auroc,0.49223298080550837
1471,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,1,48,auprc,0.013805617216572993
1472,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,1,48,brier,0.2453180210293896
1473,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,2,48,auroc,0.526345574537823
1474,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,2,48,auprc,0.016209020785805696
1475,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,2,48,brier,0.4274009958473651
1476,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,3,48,auroc,0.5057740100629597
1477,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,3,48,auprc,0.014180824960109922
1478,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,3,48,brier,0.416188255452716
1479,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,4,48,auroc,0.5309184440435768
1480,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,4,48,auprc,0.015257312704100748
1481,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,4,48,brier,0.4729871554761138
1482,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,0,64,auroc,0.4858898158955858
1483,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,0,64,auprc,0.013263875292881599
1484,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,0,64,brier,0.2500501270160444
1485,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,1,64,auroc,0.4751046972269384
1486,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,1,64,auprc,0.01316315562178458
1487,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,1,64,brier,0.24847540871471824
1488,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,2,64,auroc,0.5454732892378796
1489,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,2,64,auprc,0.015658140142712336
1490,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,2,64,brier,0.4112372481289722
1491,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,3,64,auroc,0.5100019159120921
1492,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,3,64,auprc,0.01433015588392569
1493,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,3,64,brier,0.3755101176506079
1494,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,4,64,auroc,0.5211179273368233
1495,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,4,64,auprc,0.015146750589160535
1496,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,4,64,brier,0.4124124044024924
1497,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,0,128,auroc,0.5568149877381626
1498,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,0,128,auprc,0.02016655769556175
1499,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,0,128,brier,0.23760726742317495
1500,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,1,128,auroc,0.4906262895562158
1501,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,1,128,auprc,0.013679891502621815
1502,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,1,128,brier,0.3344686528463957
1503,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,2,128,auroc,0.5542483582107149
1504,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,2,128,auprc,0.016563704871023294
1505,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,2,128,brier,0.28496543387477963
1506,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,3,128,auroc,0.5438922048905868
1507,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,3,128,auprc,0.016619276525451955
1508,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,3,128,brier,0.2607623677253385
1509,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,4,128,auroc,0.5590631042491983
1510,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,4,128,auprc,0.017644805975743697
1511,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,lr_lbfgs,4,128,brier,0.24654269595119385
1512,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,knn,0,-1,auroc,0.4969231299224203
1513,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,knn,0,-1,auprc,0.013513324338546974
1514,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,knn,0,-1,brier,0.017187176835573942
1515,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,knn,0,1,auroc,0.49220621698736083
1516,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,knn,0,1,auprc,0.013399169630188005
1517,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,knn,0,1,brier,0.5743974226394082
1518,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,knn,1,1,auroc,0.47845052820222606
1519,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,knn,1,1,auprc,0.01314939964562857
1520,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,knn,1,1,brier,0.2061590167846631
1521,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,knn,2,1,auroc,0.49104234460479157
1522,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,knn,2,1,auprc,0.013369643881916228
1523,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,knn,2,1,brier,0.5809601463686263
1524,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,knn,3,1,auroc,0.5057141930767779
1525,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,knn,3,1,auprc,0.013764786573318496
1526,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,knn,3,1,brier,0.2064175483255111
1527,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,knn,4,1,auroc,0.48492244977362764
1528,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,knn,4,1,auprc,0.013225762939946865
1529,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,knn,4,1,brier,0.43801209132129504
1530,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,knn,0,2,auroc,0.4916375153272967
1531,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,knn,0,2,auprc,0.013385575797578509
1532,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,knn,0,2,brier,0.510808607111606
1533,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,knn,1,2,auroc,0.4971920392378797
1534,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,knn,1,2,auprc,0.013528078734586843
1535,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,knn,1,2,brier,0.5979834539813857
1536,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,knn,2,2,auroc,0.4926129503867195
1537,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,knn,2,2,auprc,0.013409901389528439
1538,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,knn,2,2,brier,0.5344841301408002
1539,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,knn,3,2,auroc,0.4926056699207697
1540,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,knn,3,2,auprc,0.013407867738939991
1541,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,knn,3,2,brier,0.37935084276862974
1542,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,knn,4,2,auroc,0.48489170675344273
1543,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,knn,4,2,auprc,0.013220076773898928
1544,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,knn,4,2,brier,0.530516665340864
1545,,lab_hypoglycemia,lab_hypoglycemia,clinicalbert_type3_mean_pool,knn,0,4,auroc,0.482679299896246
