,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,labeling_function,sub_task,model,head,replicate,k,score,value
79,79.0,79.0,79.0,new_hypertension,new_hypertension,count,gbm,0,16,auprc,0.1626494422917396
80,80.0,80.0,80.0,new_hypertension,new_hypertension,count,gbm,0,16,brier,0.3955919923957349
81,81.0,81.0,81.0,new_hypertension,new_hypertension,count,gbm,1,16,auroc,0.5385742327215708
82,82.0,82.0,82.0,new_hypertension,new_hypertension,count,gbm,1,16,auprc,0.1574014835862843
83,83.0,83.0,83.0,new_hypertension,new_hypertension,count,gbm,1,16,brier,0.4897462959472
84,84.0,84.0,84.0,new_hypertension,new_hypertension,count,gbm,2,16,auroc,0.5586611041484254
85,85.0,85.0,85.0,new_hypertension,new_hypertension,count,gbm,2,16,auprc,0.1488186615329161
86,86.0,86.0,86.0,new_hypertension,new_hypertension,count,gbm,2,16,brier,0.2758162638398446
87,87.0,87.0,87.0,new_hypertension,new_hypertension,count,gbm,3,16,auroc,0.5507665630847941
88,88.0,88.0,88.0,new_hypertension,new_hypertension,count,gbm,3,16,auprc,0.1423907154076352
89,89.0,89.0,89.0,new_hypertension,new_hypertension,count,gbm,3,16,brier,0.3978880768852719
90,90.0,90.0,90.0,new_hypertension,new_hypertension,count,gbm,4,16,auroc,0.575760697260517
91,91.0,91.0,91.0,new_hypertension,new_hypertension,count,gbm,4,16,auprc,0.1488354590633059
92,92.0,92.0,92.0,new_hypertension,new_hypertension,count,gbm,4,16,brier,0.3602208827984861
93,93.0,93.0,93.0,new_hypertension,new_hypertension,count,gbm,0,24,auroc,0.6093904693231698
94,94.0,94.0,94.0,new_hypertension,new_hypertension,count,gbm,0,24,auprc,0.2102276662130546
95,95.0,95.0,95.0,new_hypertension,new_hypertension,count,gbm,0,24,brier,0.2908199050290471
96,96.0,96.0,96.0,new_hypertension,new_hypertension,count,gbm,1,24,auroc,0.52136304587933
97,97.0,97.0,97.0,new_hypertension,new_hypertension,count,gbm,1,24,auprc,0.1317624186278819
98,98.0,98.0,98.0,new_hypertension,new_hypertension,count,gbm,1,24,brier,0.4806126311982788
99,99.0,99.0,99.0,new_hypertension,new_hypertension,count,gbm,2,24,auroc,0.5918845605782272
100,100.0,100.0,100.0,new_hypertension,new_hypertension,count,gbm,2,24,auprc,0.1891341490179691
101,101.0,101.0,101.0,new_hypertension,new_hypertension,count,gbm,2,24,brier,0.4198635147128617
102,102.0,102.0,102.0,new_hypertension,new_hypertension,count,gbm,3,24,auroc,0.5697775564979026
103,103.0,103.0,103.0,new_hypertension,new_hypertension,count,gbm,3,24,auprc,0.1459519059669305
104,104.0,104.0,104.0,new_hypertension,new_hypertension,count,gbm,3,24,brier,0.3567808528578266
105,105.0,105.0,105.0,new_hypertension,new_hypertension,count,gbm,4,24,auroc,0.6094934789202305
106,106.0,106.0,106.0,new_hypertension,new_hypertension,count,gbm,4,24,auprc,0.1972628715014865
107,107.0,107.0,107.0,new_hypertension,new_hypertension,count,gbm,4,24,brier,0.5310352749632293
108,108.0,108.0,108.0,new_hypertension,new_hypertension,count,gbm,0,32,auroc,0.6045862161713622
109,109.0,109.0,109.0,new_hypertension,new_hypertension,count,gbm,0,32,auprc,0.1845701419670339
110,110.0,110.0,110.0,new_hypertension,new_hypertension,count,gbm,0,32,brier,0.3184718371177794
111,111.0,111.0,111.0,new_hypertension,new_hypertension,count,gbm,1,32,auroc,0.532925873149404
