,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,labeling_function,sub_task,model,head,replicate,k,score,value
111,111.0,111.0,111.0,lab_anemia,lab_anemia,count,gbm,1,32,auroc,0.6683143784838904
112,112.0,112.0,112.0,lab_anemia,lab_anemia,count,gbm,1,32,auprc,0.79828228811535
113,113.0,113.0,113.0,lab_anemia,lab_anemia,count,gbm,1,32,brier,0.2592355354104919
114,114.0,114.0,114.0,lab_anemia,lab_anemia,count,gbm,2,32,auroc,0.6537623674175759
115,115.0,115.0,115.0,lab_anemia,lab_anemia,count,gbm,2,32,auprc,0.7889862783723292
116,116.0,116.0,116.0,lab_anemia,lab_anemia,count,gbm,2,32,brier,0.4153828970220952
117,117.0,117.0,117.0,lab_anemia,lab_anemia,count,gbm,3,32,auroc,0.7051536088139791
118,118.0,118.0,118.0,lab_anemia,lab_anemia,count,gbm,3,32,auprc,0.8249675285706601
119,119.0,119.0,119.0,lab_anemia,lab_anemia,count,gbm,3,32,brier,0.2806180345539083
120,120.0,120.0,120.0,lab_anemia,lab_anemia,count,gbm,4,32,auroc,0.6715665330245967
121,121.0,121.0,121.0,lab_anemia,lab_anemia,count,gbm,4,32,auprc,0.7897164468526128
122,122.0,122.0,122.0,lab_anemia,lab_anemia,count,gbm,4,32,brier,0.3470463013802308
123,123.0,123.0,123.0,lab_anemia,lab_anemia,count,gbm,0,48,auroc,0.712713764770925
124,124.0,124.0,124.0,lab_anemia,lab_anemia,count,gbm,0,48,auprc,0.8351206387275352
125,125.0,125.0,125.0,lab_anemia,lab_anemia,count,gbm,0,48,brier,0.2944809588979643
126,126.0,126.0,126.0,lab_anemia,lab_anemia,count,gbm,1,48,auroc,0.6763516058820305
127,127.0,127.0,127.0,lab_anemia,lab_anemia,count,gbm,1,48,auprc,0.7919292446270603
128,128.0,128.0,128.0,lab_anemia,lab_anemia,count,gbm,1,48,brier,0.2777432050699197
129,129.0,129.0,129.0,lab_anemia,lab_anemia,count,gbm,2,48,auroc,0.703506860967832
130,130.0,130.0,130.0,lab_anemia,lab_anemia,count,gbm,2,48,auprc,0.823044633034731
131,131.0,131.0,131.0,lab_anemia,lab_anemia,count,gbm,2,48,brier,0.2982714490807678
132,132.0,132.0,132.0,lab_anemia,lab_anemia,count,gbm,3,48,auroc,0.7113640316847478
133,133.0,133.0,133.0,lab_anemia,lab_anemia,count,gbm,3,48,auprc,0.828702128893225
134,134.0,134.0,134.0,lab_anemia,lab_anemia,count,gbm,3,48,brier,0.2974046792702051
135,135.0,135.0,135.0,lab_anemia,lab_anemia,count,gbm,4,48,auroc,0.7127475225610849
136,136.0,136.0,136.0,lab_anemia,lab_anemia,count,gbm,4,48,auprc,0.834070358413595
137,137.0,137.0,137.0,lab_anemia,lab_anemia,count,gbm,4,48,brier,0.2449329333577665
138,138.0,138.0,138.0,lab_anemia,lab_anemia,count,gbm,0,64,auroc,0.7112675742715753
139,139.0,139.0,139.0,lab_anemia,lab_anemia,count,gbm,0,64,auprc,0.8280136253818353
140,140.0,140.0,140.0,lab_anemia,lab_anemia,count,gbm,0,64,brier,0.2794159263001021
141,141.0,141.0,141.0,lab_anemia,lab_anemia,count,gbm,1,64,auroc,0.6978523657659383
142,142.0,142.0,142.0,lab_anemia,lab_anemia,count,gbm,1,64,auprc,0.8155927296796732
143,143.0,143.0,143.0,lab_anemia,lab_anemia,count,gbm,1,64,brier,0.3027025189510601
144,144.0,144.0,144.0,lab_anemia,lab_anemia,count,gbm,2,64,auroc,0.7082942210782366
145,145.0,145.0,145.0,lab_anemia,lab_anemia,count,gbm,2,64,auprc,0.8262532363639555
146,146.0,146.0,146.0,lab_anemia,lab_anemia,count,gbm,2,64,brier,0.2934502716420555
